chembl_id	name	smiles	pAff
CHEMBL1089781	4,7-Dichloro-1-benzothien-2-yl sulfonylaminomethyl boronic acid	OB(O)CNS(=O)(=O)c1cc2c(Cl)ccc(Cl)c2s1	6.2076083105
CHEMBL1160167	(R)-5-Methyl-2-(6-oxo-5-phenyl-3-thioxo-piperazin-2-yl)-3,6-dihydro-2H-[1,3]thiazine-4-carboxylic acid anion	CC1=C(N[C@H](SC1)C2NC(=O)C(N=C2S)c3ccccc3)C(=O)O	4.0524605034459995
CHEMBL122450	(5R,6Z)-6-(6,7-dihydro-5H-cyclopenta-[d]imidazo[2,1-b][1,3]thiazol-2-ylmethylene)-7-oxo-4-thia-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylic acid sodium	[Na+].[O-]C(=O)C1=CS[C@H]2N1C(=O)/C/2=C/c3cn4c5CCCc5sc4n3	8.69897000434
CHEMBL123029	(2S,3S,5R)-3-((E)-3-Carbamoyloxy-propenyl)-3-methyl-4,4,7-trioxo-4lambda*6*-thia-1-aza-bicyclo[3.2.0]heptane-2-carboxylic acid	C[C@]1(\C=C\COC(=O)N)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(=O)O	5.746525838856666
CHEMBL123702	Sodium salt (2S,3S,5R)-3-methyl-3-((E)-2-[1,3,4]oxadiazol-2-yl-vinyl)-4,4,7-trioxo-4lambda*6*-thia-1-aza-bicyclo[3.2.0]heptane-2-carboxylate	[Na+].C[C@]1(\C=C\c2ocnn2)[C@@H](N3[C@@H](CC3=O)S1(=O)=O)C(=O)[O-]	5.51746929706
CHEMBL124227	Sodium salt 3-(3-hydroxy-propenyl)-3-methyl-4,4,7-trioxo-4lambda*6*-thia-1-aza-bicyclo[3.2.0]heptane-2-carboxylate	[Na+].C[C@]1(\C=C\CO)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(=O)[O-]	4.866365359866666
CHEMBL124507	Sodium salt (2S,3S,5R)-3-[(Z)-2-(methoxy-methyl-carbamoyl)-vinyl]-3-methyl-4,4,7-trioxo-4lambda*6*-thia-1-aza-bicyclo[3.2.0]heptane-2-carboxylate	[Na+].CON(C)C(=O)\C=C/[C@@]1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(=O)[O-]	4.993766500446667
CHEMBL124960	(2S,3S,5R)-3-Methyl-4,4,7-trioxo-3-((Z)-3-oxo-but-1-enyl)-4lambda*6*-thia-1-aza-bicyclo[3.2.0]heptane-2-carboxylic acid	CC(=O)\C=C/[C@@]1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(=O)O	6.1017982670199995
CHEMBL124961	(2S,3S,5R)-3-((Z)-2-Carbamoyl-vinyl)-3-methyl-4,4,7-trioxo-4lambda*6*-thia-1-aza-bicyclo[3.2.0]heptane-2-carboxylic acid	C[C@]1(\C=C/C(=O)N)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(=O)O	5.02594509461
CHEMBL128220	sodium salt-Sulfuric acid mono-[2-(4-carbamoyl-phenylcarbamoyl)-7-oxo-2,6-diaza-bicyclo[3.2.0]hept-6-yl] ester	[Na+].NC(=O)c1ccc(NC(=O)N2CCC3C2C(=O)N3OS(=O)(=O)[O-])cc1	7.247472470806667
CHEMBL128979	6-Benzyloxycarbonylmethoxy-7-oxo-2,6-diaza-bicyclo[3.2.0]heptane-2-carboxylic acid tert-butyl ester	CC(C)(C)OC(=O)N1CCC2C1C(=O)N2OCC(=O)OCc3ccccc3	4.58502665203
CHEMBL1439	Sodium salt (2S,3S,5R)-3-methyl-4,4,7-trioxo-3-[1,2,3]triazol-1-ylmethyl-4lambda*6*-thia-1-aza-bicyclo[3.2.0]heptane-2-carboxylate-tazobactum	[Na+].C[C@]1(Cn2ccnn2)[C@@H](N3[C@@H](CC3=O)S1(=O)=O)C(=O)[O-]	5.166383009956666
CHEMBL1761091	6-phenoxybenzo[c][1,2]oxaborol-1(3H)-ol	OB1OCc2ccc(Oc3ccccc3)cc12	5.663600152626
CHEMBL1761092	6-(phenylthio)benzo[c][1,2]oxaborol-1(3H)-ol	OB1OCc2ccc(Sc3ccccc3)cc12	4.556294618126
CHEMBL1761093	6-benzylbenzo[c][1,2]oxaborol-1(3H)-ol	OB1OCc2ccc(Cc3ccccc3)cc12	4.218412707135999
CHEMBL1761094	(1-hydroxy-1,3-dihydrobenzo[c][1,2]oxaborol-6-yl)(phenyl)methanone	OB1OCc2ccc(cc12)C(=O)c3ccccc3	4.0604710341959995
CHEMBL1761095	6-(hydroxy(phenyl)methyl)benzo[c][1,2]oxaborol-1(3H)-ol	OB1OCc2ccc(cc12)C(O)c3ccccc3	4.652727122036
CHEMBL1761096	6-(phenylsulfinyl)benzo[c][1,2]oxaborol-1(3H)-ol	OB1OCc2ccc(cc12)[S+]([O-])c3ccccc3	3.751580290326
CHEMBL1761257	6-(phenylsulfonyl)benzo[c][1,2]oxaborol-1(3H)-ol	OB1OCc2ccc(cc12)S(=O)(=O)c3ccccc3	3.714004009846
CHEMBL1761258	N-(1-hydroxy-1,3-dihydrobenzo[c][1,2]oxaborol-6-yl)benzamide	OB1OCc2ccc(NC(=O)c3ccccc3)cc12	3.8468455297060005
CHEMBL1761259	6-((phenylaminooxy)carbonyl)benzo[c][1,2]oxaborol-1(3H)-ol	OB1OCc2ccc(cc12)C(=O)ONc3ccccc3	4.310738518686
CHEMBL1761260	6-(phenylamino)benzo[c][1,2]oxaborol-1(3H)-ol	OB1OCc2ccc(Nc3ccccc3)cc12	4.839997360606
CHEMBL1761261	6-(3-methoxyphenoxy)benzo[c][1,2]oxaborol-1(3H)-ol	COc1cccc(Oc2ccc3COB(O)c3c2)c1	5.384524732846
CHEMBL1761263	6-(3-aminophenoxy)benzo[c][1,2]oxaborol-1(3H)-ol	Nc1cccc(Oc2ccc3COB(O)c3c2)c1	5.075525807516
CHEMBL1761264	6-(3-(hydroxymethyl)phenoxy)benzo[c][1,2]oxaborol-1(3H)-ol	OCc1cccc(Oc2ccc3COB(O)c3c2)c1	4.590579215286
CHEMBL1761265	6-(3-(aminomethyl)phenoxy)benzo[c][1,2]oxaborol-1(3H)-ol	NCc1cccc(Oc2ccc3COB(O)c3c2)c1	4.992414267836
CHEMBL1761266	6-(3-(benzyloxy)phenoxy)benzo[c][1,2]oxaborol-1(3H)-ol	OB1OCc2ccc(Oc3cccc(OCc4ccccc4)c3)cc12	5.158832644156
CHEMBL1761267	6-(3-((dimethylamino)methyl)phenoxy)benzo[c][1,2]oxaborol-1(3H)-ol	CN(C)Cc1cccc(Oc2ccc3COB(O)c3c2)c1	4.627241201006
CHEMBL1761268	3-(1-hydroxy-1,3-dihydrobenzo[c][1,2]oxaborol-6-yloxy)benzoic acid	OB1OCc2ccc(Oc3cccc(c3)C(=O)O)cc12	5.3564960092459994
