chembl_id	name	smiles	pAff
CHEMBL100113	2-Amino-4-oxo-4,6,7,8-tetrahydro-3H-pteridine-5-carbothioic acid phenylamide	Nc1nc(O)c2N(CCNc2n1)\C(=N\c3ccccc3)\S	4.30102999566
CHEMBL100285	4-(3-Trifluoromethyl-3H-diazirin-3-yl)-benzoic acid 2-amino-4-oxo-3,4-dihydro-pteridin-6-ylmethyl ester	Nc1nc(O)c2nc(COC(=O)c3ccc(cc3)C4(N=N4)C(F)(F)F)cnc2n1	4.35654732351
CHEMBL100524	Ac-L-Arg NO2-L-Dbu-NH2	CC(=O)N[C@@H](CCC\N=C(/N)\N[N+](=O)[O-])C(=O)N[C@@H](CCN)C(=O)N	4.031984917736
CHEMBL100658	N*4*,N*4*-Diethyl-6-(4-methoxy-phenyl)-pteridine-2,4-diamine	CCN(CC)c1nc(N)nc2ncc(nc12)c3ccc(OC)cc3	4.39794000867
CHEMBL100659	N*4*,N*4*-Dibenzyl-6-(4-methoxy-phenyl)-pteridine-2,4-diamine	COc1ccc(cc1)c2cnc3nc(N)nc(N(Cc4ccccc4)Cc5ccccc5)c3n2	4.928680146085
CHEMBL100716	6-(4-Methoxy-phenyl)-N*4*,N*4*-dipropyl-5,6,7,8-tetrahydro-pteridine-2,4-diamine	CCCN(CCC)c1nc(N)nc2NCC(Nc12)c3ccc(OC)cc3	4.75048655337
CHEMBL100761	L-Arg NO2-(N-CH3)-L-Lys-NH2	CN([C@@H](CCCCN)C(=O)N)C(=O)[C@@H](N)CCC\N=C(/N)\N[N+](=O)[O-]	4.651535641225999
CHEMBL100766	4-Azido-benzoic acid 2-amino-5-(4-azido-benzoyl)-4-oxo-3,4,5,6,7,8-hexahydro-pteridin-6-ylmethyl ester	Nc1nc(O)c2N(C(COC(=O)c3ccc(cc3)N=[N+]=[N-])CNc2n1)C(=O)c4ccc(cc4)N=[N+]=[N-]	4.55284196866
CHEMBL100785	2-Amino-6-methanesulfonylmethyl-5,6,7,8-tetrahydro-3H-pteridin-4-one	CS(=O)(=O)CC1CNc2nc(N)nc(O)c2N1	4.39794000867
CHEMBL100930	6-(4-Methoxy-phenyl)-4-morpholin-4-yl-pteridin-2-ylamine	COc1ccc(cc1)c2cnc3nc(N)nc(N4CCOCC4)c3n2	4.46852108296
CHEMBL100932	6-(4-Methoxy-phenyl)-N*4*,N*4*-dimethyl-pteridine-2,4-diamine	COc1ccc(cc1)c2cnc3nc(N)nc(N(C)C)c3n2	4.13076828027
CHEMBL101037	N-[6-(4-Azido-phenyl)-4-oxo-3,4-dihydro-pteridin-2-yl]-isobutyramide	CC(C)C(=O)Nc1nc(O)c2nc(cnc2n1)c3ccc(cc3)N=[N+]=[N-]	4.3767507096
CHEMBL101042	L-Arg NO2-(N-CH3)-L-Orn-NH2	CN([C@@H](CCCN)C(=O)N)C(=O)[C@@H](N)CCC\N=C(/N)\N[N+](=O)[O-]	4.852100669666
