chembl_id	name	smiles	pAff
CHEMBL117908	UCL-1684-6,10-diaza-3(1,3),8(1,4)-dibenzena-1,5(1,4)-diquinolinacyclodecaphane	C1Nc2cc[n+](Cc3cccc(C[n+]4ccc(NCc5ccc1cc5)c6ccccc46)c3)c7ccccc27	8.243432292237332
CHEMBL121663	dequalinium	[Cl-].[Cl-].Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]3c(C)cc(N)c4ccccc34	6.314158230956
CHEMBL1360	atracurium	COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]4(C)CCc5cc(OC)c(OC)cc5C4Cc6ccc(OC)c(OC)c6)cc1OC	4.726342508536
CHEMBL1687	tubocurarine	[Cl-].COc1cc2CC[N+](C)(C)[C@@H]3Cc4ccc(O)c(Oc5cc6[C@H](Cc7ccc(Oc(c1O)c23)cc7)N(C)CCc6cc5OC)c4	4.430904596341
CHEMBL171596	2-phenethyl-1H-benzo[d]imidazole	C(Cc1nc2ccccc2[nH]1)c3ccccc3	3.514858501346
CHEMBL185463	8,14-diaza-1,7(1,4)-diquinolinacyclo-tetradecaphane	C1CCNc2cc[n+](CCCCC[n+]3ccc(NCC1)c4ccccc34)c5ccccc25	8.56863623584
CHEMBL215370	N-Me-laudanosine	[I-].COc1ccc(C[C@H]2c3cc(OC)c(OC)cc3CC[N+]2(C)C)cc1OC	5.219326197831
CHEMBL229165	4,4'bis(guanidinomethyl)-cis-stilbene	NC(=N)NCc1ccc(\C=C/c2ccc(CNC(=N)N)cc2)cc1	4.60205999133
CHEMBL229216	1,2,3-tris-[3-(4-(N-ethyl)-quinoliniumylamino)-propoxy]-benzene	CC[n+]1ccc(NCCCOc2cccc(OCCCNc3cc[n+](CC)c4ccccc34)c2OCCCNc5cc[n+](CC)c6ccccc56)c7ccccc17	7.06550154876
CHEMBL229340	N-[3-(4-quinolinyl)-aminopropyl]-N-(8-aminooctyl)-3-N'-[3-(4-qionolinyl)-aminopropyl]-carbamoyl-trans propenamide	NCCCCCCCCN(CCCNc1ccnc2ccccc12)C(=O)\C=C\C(=O)NCCCNc3ccnc4ccccc34	6.30980391997
CHEMBL229341	N-[3-(4-quinolinylamino)-proyl]-3,5-di[3-(4-quinolinylamino)-propoxyl]-benzylamine	C(CNCc1cc(OCCCNc2ccnc3ccccc23)cc(OCCCNc4ccnc5ccccc45)c1)CNc6ccnc7ccccc67	6.44369749923
CHEMBL229818	N-[3-(4-quinolinylamino)-propyl]-3,5-di-[3-(4-quinolinylamino)-propoxyl]-aniline	C(CNc1cc(OCCCNc2ccnc3ccccc23)cc(OCCCNc4ccnc5ccccc45)c1)CNc6ccnc7ccccc67	6.65757731918
CHEMBL229982	N-[3-(4-quinolinylamino)-propyl]-N-[5-(4-quinolinylamino)-pentyl]-3,5-di-[3-(4-quinolinylamino)-propoxy]-benzylaminie	C(CCNc1ccnc2ccccc12)CCN(CCCNc3ccnc4ccccc34)Cc5cc(OCCCNc6ccnc7ccccc67)cc(OCCCNc8ccnc9ccccc89)c5	6.88605664769
CHEMBL2390965	2,6-Diaza-1,7(1,4)-diquinolina-4(1,4)-cyclohexanacyclododecaphaniumdi-trifluoroacetate dehydrate	O.[O-]C(=O)C(F)(F)F.[O-]C(=O)C(F)(F)F.C1CC[n+]2ccc(NCC3CCC(CC3)CNc4cc[n+](CC1)c5ccccc45)c6ccccc26	6.94309514866
CHEMBL2391656	16,56-Dimethoxy-6,10-diaza-1,5(1,4)-quinolina-3(1,3),8(1,4)-dibenzenacyclodecaphanium di-trifluoroacetate monohydrate	O.COc1ccc2c(c1)c3NCc4ccc(CNc5cc[n+](Cc6cccc(C[n+]2cc3)c6)c7ccc(OC)cc57)cc4.[O-]C(=O)C(F)(F)F.[O-]C(=O)C(F)(F)F	7.82390874094
CHEMBL2391657	16,56-Ditrifluoromethoxy-6,10-diaza-1,5(1,4)-diquinolina-3(1,3),8(1,4)-dibenzenacyclodecaphanium di-trifluoroacetate	[O-]C(=O)C(F)(F)F.[O-]C(=O)C(F)(F)F.FC(F)(F)Oc1ccc2c(c1)c3NCc4ccc(CNc5cc[n+](Cc6cccc(C[n+]2cc3)c6)c7ccc(OC(F)(F)F)cc57)cc4	7.82390874094
CHEMBL2391658	17,57-Ditrifluoromethyl-6,10-diaza-1,5(1,4)-diquinolina-3(1,3),8(1,4)-dibenzenacyclodecaphanium di-trifluoroacetatehemihydrate	O.[O-]C(=O)C(F)(F)F.[O-]C(=O)C(F)(F)F.FC(F)(F)c1ccc2c3NCc4ccc(CNc5cc[n+](Cc6cccc(C[n+](cc3)c2c1)c6)c7cc(ccc57)C(F)(F)F)cc4	7.11918640772
CHEMBL2391659	17,57-Dichloro-6,10-diaza-1,5(1,4)-diquinolina-3(1,3),8(1,4)-dibenzenacyclodecaphanium di-trifluoroacetate	[O-]C(=O)C(F)(F)F.[O-]C(=O)C(F)(F)F.Clc1ccc2c3NCc4ccc(CNc5cc[n+](Cc6cccc(C[n+](cc3)c2c1)c6)c7cc(Cl)ccc57)cc4	7.72124639905
CHEMBL2391660	17,57-Dimethoxy-6,10-diaza-1,5(1,4)-diquinolina-3(1,3),8(1,4)dibenzenacyclo-decaphanium di-trifluoroacetate monohydrate	O.COc1ccc2c3NCc4ccc(CNc5cc[n+](Cc6cccc(C[n+](cc3)c2c1)c6)c7cc(OC)ccc57)cc4.[O-]C(=O)C(F)(F)F.[O-]C(=O)C(F)(F)F	8.00877392431
CHEMBL2391661	15,17,55,57-Tetrachloro-6,10-diaza-1,5(1,4)-diquinolina-3(1,3),8(1,4)-dibenzenacyclodecaphanium di-trifluoroacetate hydrate	O.[O-]C(=O)C(F)(F)F.[O-]C(=O)C(F)(F)F.Clc1cc(Cl)c2c3NCc4ccc(CNc5cc[n+](Cc6cccc(C[n+](cc3)c2c1)c6)c7cc(Cl)cc(Cl)c57)cc4	7.61978875829
CHEMBL2391662	6,10-Diaza-1,5(1,4)-diquinolina-3(1,3)-benzena-8(1,4)-cyclohexanacyclodeca-phanium di-trifluoroacetate monohydrate	O.[O-]C(=O)C(F)(F)F.[O-]C(=O)C(F)(F)F.C1CC2CCC1CNc3cc[n+](Cc4cccc(C[n+]5ccc(NC2)c6ccccc56)c4)c7ccccc37	8.76955107862
CHEMBL2391663	6,12-Diaza-3(1,4)-benza-l,5(1,4)-di-quinolinacyclododecaphaniumdi-trifluoroacetate hemihydrate	O.[O-]C(=O)C(F)(F)F.[O-]C(=O)C(F)(F)F.C1CCNc2cc[n+](Cc3ccc(C[n+]4ccc(NCC1)c5ccccc45)cc3)c6ccccc26	8.35654732351
CHEMBL2391664	16,76-Dinitro-8,14-diaza-1,7(1,4)-diquinolinacyclotetradecaphaniumdi-trifluoroacetate hemihydrate	O.[O-]C(=O)C(F)(F)F.[O-]C(=O)C(F)(F)F.[O-][N+](=O)c1ccc2c(c1)c3NCCCCCNc4cc[n+](CCCCC[n+]2cc3)c5ccc(cc45)[N+](=O)[O-]	8.38721614328
CHEMBL2391665	16,76-Diamino-8,14-diaza-1,7(1,4)-diquinolinacyclotetradecaphaniumdi-trifluoroacetate monohydrate	O.Nc1ccc2c(c1)c3NCCCCCNc4cc[n+](CCCCC[n+]2cc3)c5ccc(N)cc45.[O-]C(=O)C(F)(F)F.[O-]C(=O)C(F)(F)F	8.63827216398
CHEMBL2391666	16,76-Ditrifluoromethyl-8,14-diaza-l,7(1,4)-diquinolina)-cyclotetradecaphanium di-trifluoroacetate	[O-]C(=O)C(F)(F)F.[O-]C(=O)C(F)(F)F.FC(F)(F)c1ccc2c(c1)c3NCCCCCNc4cc[n+](CCCCC[n+]2cc3)c5ccc(cc45)C(F)(F)F	8.39794000867
CHEMBL2391667	16,76-Difluoro-8,14-diaza-1,7(1,4)-diquinolinacyclotetradecaphaniumdi-trifluoroacetate hemihydrate	O.[O-]C(=O)C(F)(F)F.[O-]C(=O)C(F)(F)F.Fc1ccc2c(c1)c3NCCCCCNc4cc[n+](CCCCC[n+]2cc3)c5ccc(F)cc45	8.38721614328
CHEMBL2391668	16,76-Dichloro-8,14-diaza-1,7(1,4)-diquinolinacyclotetradecaphaniumdi-trifluoroacetate sesquihydrate	O.[O-]C(=O)C(F)(F)F.[O-]C(=O)C(F)(F)F.Clc1ccc2c(c1)c3NCCCCCNc4cc[n+](CCCCC[n+]2cc3)c5ccc(Cl)cc45	8.52287874528
CHEMBL2391669	16,76-Dimethyl-8,14-diaza-1,7(1,4)-diquinolinacyclotetradecaphaniumdi-trifluoroacetate hemihydrate	O.Cc1ccc2c(c1)c3NCCCCCNc4cc[n+](CCCCC[n+]2cc3)c5ccc(C)cc45.[O-]C(=O)C(F)(F)F.[O-]C(=O)C(F)(F)F	8.42021640338
