chembl_id	name	smiles	pAff
CHEMBL1090796	(S)-2-amino-3-(4-(3-(biphenyl-4-yl)propanoyl)phenylamino)-2-methyl-3-oxopropyl dihydrogen phosphate	C[C@](N)(COP(=O)(O)O)C(=O)Nc1ccc(cc1)C(=O)CCc2ccc(cc2)c3ccccc3	5.86646109163
CHEMBL1090829	(R)-2-amino-2-(4-(4-(2-(biphenyl-4-yl)ethoxy)-3-(trifluoromethyl)phenyl)-1H-imidazol-2-yl)propyl dihydrogen phosphate	C[C@](N)(COP(=O)(O)O)c1nc(c[nH]1)c2ccc(OCCc3ccc(cc3)c4ccccc4)c(c2)C(F)(F)F	6.73518217699
CHEMBL1093429	(S)-2-amino-3-(4-(2-(biphenyl-4-yl)ethoxy)-3-(trifluoromethyl)phenylamino)-2-methyl-3-oxopropyl dihydrogen phosphate	C[C@](N)(COP(=O)(O)O)C(=O)Nc1ccc(OCCc2ccc(cc2)c3ccccc3)c(c1)C(F)(F)F	7.05948351507
CHEMBL1093823	(R)-2-amino-2-(4-(4-(biphenyl-4-ylmethoxy)-3-(trifluoromethyl)phenyl)-1H-imidazol-2-yl)propyl dihydrogen phosphate	C[C@](N)(COP(=O)(O)O)c1nc(c[nH]1)c2ccc(OCc3ccc(cc3)c4ccccc4)c(c2)C(F)(F)F	8.01772876696
CHEMBL1095833	(Z,Z)-5-[3-Chloro-4-((2R)-2,3-dihydroxy-propoxy)-benzylidene]-2-propylimino-3-o-tolyl-thiazolidin-4-one	CCC\N=C\1/S\C(=C/c2ccc(OC[C@@H](O)CO)c(Cl)c2)\C(=O)N1c3ccccc3C	6.84771165562
CHEMBL114606	2-amino-2-(hydroxymethyl)-4-(4-octylphenyl)butyl dihydrogen phosphate	CCCCCCCCc1ccc(CCC(N)(CO)COP(=O)(O)O)cc1	9.11350927483
CHEMBL1161691	3-(N-alkylamino) propylphosphonic acid derivative	CCCCCCCCc1ccc(CCC(N)(CO)COP(O)(O)O)cc1	9.11350927483
CHEMBL117723	3-(3-bromo-5-methoxy-4-(octyloxy)benzylamino)propylphosphonic acid	CCCCCCCCOc1c(Br)cc(CNCCCP(=O)(O)O)cc1OC	8.0
CHEMBL118860	[3-(4-Nonyl-benzylamino)-propyl]-phosphonic acid	CCCCCCCCCc1ccc(CNCCCP(=O)(O)O)cc1	8.08618614762
CHEMBL1316334	SID87357351	CCc1cccc(CC)c1NC(=O)c2oc(cc2)c3cc(Cl)ccc3Cl	3.514858501346
CHEMBL1331049	SID87241471	CC(C)c1cc(O)c(C)cc1NC(=O)\C=C\c2ccccc2	3.514858501346
CHEMBL1354080	SID87357342	Cc1cccc(C)c1NC(=O)c2oc(cc2)c3cccc(Cl)c3	3.514858501346
CHEMBL1354895	SID87357344	Cc1ccc(NC(=O)c2oc(cc2)c3cc(Cl)ccc3Cl)c(C)c1	3.514858501346
CHEMBL1393906	SID87357339	CCc1cccc(C)c1NC(=O)c2oc(cc2)c3cc(OC)ccc3OC	3.514858501346
CHEMBL1393993	SID87357343	Cc1cccc(C)c1NC(=O)c2oc(cc2)c3cscc3C	3.514858501346
CHEMBL1397874	SID87457331-5-(2,5-dichlorophenyl)-N-(2,6-dimethylphenyl)furan-2-carboxamide	Cc1cccc(C)c1NC(=O)c2oc(cc2)c3cc(Cl)ccc3Cl	4.407534143328666
CHEMBL1412583	SID87241466	CCOC(=O)\C(=C/c1ccc(OC(F)F)cc1)\C2=Nn3c(SC2)nnc3c4ccc(Cl)cc4	7.46852108296
CHEMBL1415555	SID87241457	Cc1cccc(C)c1NC(=O)c2oc(cc2)c3ccc(Cl)cc3Cl	5.01682492796
CHEMBL1436066	SID87357350	Cc1ccc(c(C)c1NC(=O)c2oc(cc2)c3cc(Cl)ccc3Cl)S(=O)(=O)C	3.514858501346
CHEMBL1472539	SID87357352	Cc1ccc2ccccc2c1NC(=O)c3oc(cc3)c4cc(Cl)ccc4Cl	3.514858501346
CHEMBL1473443	SID87357345	Cc1ccc(C)c(NC(=O)c2oc(cc2)c3cc(Cl)ccc3Cl)c1	3.514858501346
CHEMBL1511831	SID87357353	Cc1cccc(Cl)c1NC(=O)c2oc(cc2)c3cc(Cl)ccc3Cl	3.514858501346
CHEMBL1511839	SID87357349	CC(C)c1cccc(C(C)C)c1NC(=O)c2oc(cc2)c3cc(Cl)ccc3Cl	3.514858501346
CHEMBL1514981	SID87357341	Cc1cccc(C)c1NC(=O)c2oc(cc2)c3cc(F)ccc3F	3.514858501346
CHEMBL1550998	SID87357347	COc1cccc(OC)c1NC(=O)c2oc(cc2)c3cc(Cl)ccc3Cl	3.514858501346
CHEMBL1553396	SID87357338	CCc1cccc(C)c1NC(=O)c2oc(cc2)c3ccccc3Cl	3.514858501346
CHEMBL1589684	SID87357340	CCOc1ccc(OC)cc1c2oc(cc2)C(=O)Nc3c(C)cccc3CC	3.514858501346
CHEMBL1592119	SID87357348	COc1cccc(C)c1NC(=O)c2oc(cc2)c3cc(Cl)ccc3Cl	3.514858501346
CHEMBL1592813	SID87357346	Cc1ccccc1NC(=O)c2oc(cc2)c3cc(Cl)ccc3Cl	3.514858501346
CHEMBL1603615	SID87241467	FC(F)(F)COc1cc(NC(=O)Nc2ccccc2)cc(OCC(F)(F)F)c1	5.88639084893
CHEMBL1779732	N-(4-(aminomethyl)-2,6-dimethylphenyl)-5-(2,5-dichlorophenyl)furan-2-carboxamide	Cc1cc(CN)cc(C)c1NC(=O)c2oc(cc2)c3cc(Cl)ccc3Cl	5.25963731051
CHEMBL1779895	5-(2,5-dichlorophenyl)-N-(4-hydroxy-2,6-dimethylphenyl)furan-2-carboxamide	Cc1cc(O)cc(C)c1NC(=O)c2oc(cc2)c3cc(Cl)ccc3Cl	5.52287874528
CHEMBL1779911	5-(2,5-dimethylphenyl)-N-(2,6-dimethylphenyl)furan-2-carboxamide	Cc1ccc(C)c(c1)c2oc(cc2)C(=O)Nc3c(C)cccc3C	3.6989700043399996
CHEMBL181597	[(1S,3S)-3-(4-Nonyl-benzylamino)-cyclohexyl]-phosphonic acid	CCCCCCCCCc1ccc(CN[C@H]2CCC[C@@H](C2)P(=O)(O)O)cc1	8.92081875395
CHEMBL183688	(4-Hydroxy-2-tetradecyl-piperidin-4-yl)-methyl-phosphinic acid	CCCCCCCCCCCCCCC1CC(O)(CCN1)P(=O)(C)O	5.0
CHEMBL184237	(3-Hydroxy-1-tetradecyl-pyrrolidin-3-yl)-phosphonic acid	CCCCCCCCCCCCCCN1CCC(O)(C1)P(=O)(O)O	7.46852108296
CHEMBL184349	[1-(4-Nonyl-benzyl)-pyrrolidin-3-yl]-phosphonic acid-1-(4-nonylbenzyl)pyrrolidin-3-ylphosphonic acid	CCCCCCCCCc1ccc(CN2CCC(C2)P(=O)(O)O)cc1	8.429118384865
CHEMBL184591	(3-Tetradecylamino-cyclopentyl)-phosphonic acid	CCCCCCCCCCCCCCNC1CCC(C1)P(=O)(O)O	5.0
CHEMBL184879	{2-[5-(4-Nonyl-phenyl)-pyrrolidin-2-yl]-ethyl}-phosphonic acid	CCCCCCCCCc1ccc(cc1)C2CCC(CCP(=O)(O)O)N2	9.18662457316
CHEMBL185066	[3-(2-Tetradecyl-pyrrolidin-1-yl)-propyl]-phosphonic acid	CCCCCCCCCCCCCCC1CCCN1CCCP(=O)(O)O	6.16749108729
CHEMBL185100	[3-(Methyl-tetradecyl-amino)-propyl]-phosphonic acid	CCCCCCCCCCCCCCN(C)CCCP(=O)(O)O	7.61978875829
CHEMBL185447	[2-(1-Tetradecyl-pyrrolidin-2-yl)-ethyl]-phosphonic acid	CCCCCCCCCCCCCCN1CCCC1CCP(=O)(O)O	6.18045606446
CHEMBL186921	(3-Tetradecylamino-cyclohexyl)-phosphonic acid	CCCCCCCCCCCCCCNC1CCCC(C1)P(=O)(O)O	6.922331981265
CHEMBL187061	[3-(2-Tridecyl-piperidin-1-yl)-propyl]-phosphonic acid	CCCCCCCCCCCCCC1CCCCN1CCCP(=O)(O)O	6.63827216398
CHEMBL187588	[2-((2R,5S)-5-Tetradecyl-pyrrolidin-2-yl)-ethyl]-phosphonic acid	CCCCCCCCCCCCCC[C@H]1CC[C@H](CCP(=O)(O)O)N1	7.76955107862
CHEMBL187645	(4-Hydroxy-1-tetradecyl-piperidin-4-yl)-methyl-phosphinic acid	CCCCCCCCCCCCCCN1CCC(O)(CC1)P(=O)(C)O	6.56863623584
CHEMBL187692	Methyl-[2-(6-tridecyl-piperidin-2-yl)-ethyl]-phosphinic acid	CCCCCCCCCCCCCC1CCCC(CCP(=O)(C)O)N1	7.519289452965
CHEMBL1910803	SID103911214	COCC\N=C\1/S\C(=C/c2cc(C)n(c2C)c3ccc(F)cc3F)\C(=O)N1C	3.514858501346
CHEMBL193789	1-{4-[5-(4-Butyl-phenyl)-[1,2,4]oxadiazol-3-yl]-benzyl}-azetidine-3-carboxylic acid	CCCCc1ccc(cc1)c2onc(n2)c3ccc(CN4CC(C4)C(=O)O)cc3	9.0
CHEMBL194419	1-{4-[5-(4-Isobutyl-phenyl)-[1,2,4]oxadiazol-3-yl]-benzyl}-azetidine-3-carboxylic acid-1-(4-(5-(4-isobutylphenyl)-1,2,4-oxadiazol-3-yl)benzyl)azetidine-3-carboxylic acid	CC(C)Cc1ccc(cc1)c2onc(n2)c3ccc(CN4CC(C4)C(=O)O)cc3	9.0
CHEMBL194578	1-{4-[5-(4-Propyl-phenyl)-[1,2,4]oxadiazol-3-yl]-benzyl}-azetidine-3-carboxylic acid	CCCc1ccc(cc1)c2onc(n2)c3ccc(CN4CC(C4)C(=O)O)cc3	8.79588001734
CHEMBL194898	1-{4-[5-(4-Cyclobutyl-phenyl)-[1,2,4]oxadiazol-3-yl]-benzyl}-azetidine-3-carboxylic acid	OC(=O)C1CN(Cc2ccc(cc2)c3noc(n3)c4ccc(cc4)C5CCC5)C1	8.39794000867
CHEMBL195014	1-(4-{5-[4-((R)-3,3-Difluoro-cyclopentyl)-phenyl]-[1,2,4]oxadiazol-3-yl}-benzyl)-azetidine-3-carboxylic acid	OC(=O)C1CN(Cc2ccc(cc2)c3noc(n3)c4ccc(cc4)[C@@H]5CCC(F)(F)C5)C1	9.39794000867
CHEMBL195025	1-[4-(5-Biphenyl-4-yl-[1,2,4]oxadiazol-3-yl)-benzyl]-azetidine-3-carboxylic acid	OC(=O)C1CN(Cc2ccc(cc2)c3noc(n3)c4ccc(cc4)c5ccccc5)C1	7.95860731484
CHEMBL195141	1-{4-[5-(4-tert-Butyl-phenyl)-[1,2,4]oxadiazol-3-yl]-benzyl}-azetidine-3-carboxylic acid	CC(C)(C)c1ccc(cc1)c2onc(n2)c3ccc(CN4CC(C4)C(=O)O)cc3	8.28399665637
CHEMBL196149	1-{4-[5-(4-tert-Butyl-phenyl)-[1,3,4]oxadiazol-2-yl]-benzyl}-azetidine-3-carboxylic acid	CC(C)(C)c1ccc(cc1)c2oc(nn2)c3ccc(CN4CC(C4)C(=O)O)cc3	6.0
CHEMBL196357	1-{4-[5-(4-Isopropoxy-phenyl)-[1,2,4]oxadiazol-3-yl]-benzyl}-azetidine-3-carboxylic acid	CC(C)Oc1ccc(cc1)c2onc(n2)c3ccc(CN4CC(C4)C(=O)O)cc3	7.92081875395
CHEMBL196534	1-{4-[5-(4-Cyclohexyl-phenyl)-[1,2,4]oxadiazol-3-yl]-benzyl}-azetidine-3-carboxylic acid	OC(=O)C1CN(Cc2ccc(cc2)c3noc(n3)c4ccc(cc4)C5CCCCC5)C1	9.09691001301
CHEMBL198415	1-(4-{5-[4-((S)-3,3-Difluoro-cyclopentyl)-phenyl]-[1,2,4]oxadiazol-3-yl}-benzyl)-azetidine-3-carboxylic acid	OC(=O)C1CN(Cc2ccc(cc2)c3noc(n3)c4ccc(cc4)[C@H]5CCC(F)(F)C5)C1	9.30102999566
CHEMBL198976	1-{4-[5-(4-Cyclopentyl-phenyl)-[1,2,4]oxadiazol-3-yl]-benzyl}-azetidine-3-carboxylic acid	OC(=O)C1CN(Cc2ccc(cc2)c3noc(n3)c4ccc(cc4)C5CCCC5)C1	9.30102999566
