chembl_id	name	smiles	pAff
CHEMBL1215449	3-(N-hydroxyacetamido)propanoic acid	CC(=O)N(O)CCC(=O)O	4.85387196432
CHEMBL1215450	3-{[6-(Dimethylamino)hexanoyl](hydroxy)amino}propanoic Acid Hydrochloride	Cl.CN(C)CCCCCC(=O)N(O)CCC(=O)O	4.76955107862
CHEMBL1215451	3-{[7-(Dimethylamino)heptanoyl](hydroxy)amino}propanoic Acid Hydrochloride	Cl.CN(C)CCCCCCC(=O)N(O)CCC(=O)O	5.06048074738
CHEMBL1215518	3-{[8-(Dimethylamino)octanoyl](hydroxy)amino}propanoic Acid Hydrochloride	Cl.CN(C)CCCCCCCC(=O)N(O)CCC(=O)O	5.22184874962
CHEMBL1215519	3-{[9-(Dimethylamino)nonanoyl](hydroxy)amino}propanoic acid Hydrochloride	Cl.CN(C)CCCCCCCCC(=O)N(O)CCC(=O)O	5.52287874528
CHEMBL1215520	3-{[10-(Dimethylamino)decanoyl](hydroxy)amino}propanoic acid Hydrochloride	Cl.CN(C)CCCCCCCCCC(=O)N(O)CCC(=O)O	5.25963731051
CHEMBL1215521	3-{[11-(Dimethylamino)undecanoyl](hydroxy)amino}propanoic acid Hydrochloride	Cl.CN(C)CCCCCCCCCCC(=O)N(O)CCC(=O)O	4.95860731484
CHEMBL1215522	3-{[12-(Dimethylamino)dodecanoyl](hydroxy)amino}propanoic acid Hydrochloride	Cl.CN(C)CCCCCCCCCCCC(=O)N(O)CCC(=O)O	4.65757731918
CHEMBL1215587	4-[(8-Dimethylaminooctyl)-(hydroxyl)amino]-4-oxobutanoic Acid Hydrochloride	Cl.CN(C)CCCCCCCCN(O)C(=O)CCC(=O)O	5.09151498112
CHEMBL1215588	3-({9-[Butyl(methyl)]amino}nonanoyl(hydroxy)amino)propanoic acid Hydrochloride	Cl.CCCCN(C)CCCCCCCCC(=O)N(O)CCC(=O)O	5.49485002168
CHEMBL1215589	3-({9-[Benzyl(methyl)]amino}nonanoyl(hydroxy)amino)propanoic acid Hydrochloride	Cl.CN(CCCCCCCCC(=O)N(O)CCC(=O)O)Cc1ccccc1	5.69897000434
CHEMBL1215590	tert-Butyl 3-({Hydroxy[9-(methylamino)nonanoyl]}amino)propanoic acid Hydrochloride	Cl.CNCCCCCCCCC(=O)N(O)CCC(=O)O	5.35654732351
CHEMBL1229308	3-(9-(dimethylamino)-N-hydroxynonanamido)propanoic acid	CN(C)CCCCCCCCC(=O)N(O)CCC(=O)O	5.809894379145
CHEMBL1230640	8-hydroxyquinoline-5-carboxylic acid	OC(=O)c1ccc(O)c2ncccc12	5.109128330946667
CHEMBL1435274	8-hydroxyquinoline-4-carboxylic acid	OC(=O)c1ccnc2c(O)cccc12	5.76955107862
CHEMBL1614745	(R)-2-hydroxypentanedioic acid	O[C@H](CCC(=O)O)C(=O)O	4.61978875829
CHEMBL1615211	(S)-2-hydroxypentanedioic acid	O[C@@H](CCC(=O)O)C(=O)O	4.58502665203
CHEMBL1938900	4-(hydroxy(4-(4-((naphthalen-1-ylcarbamoyloxy)methyl)benzylamino)butyl)amino)-4-oxobut-2-enoic acid-Methylstat Acid	ON(CCCCNCc1ccc(COC(=O)Nc2cccc3ccccc23)cc1)C(=O)\C=C\C(=O)O	5.404849716319999
CHEMBL1966136	4,4'-2,2'-(4,6-dinitro-1,3-phenylene)bis(ethene-2,1-diyl)bis(1,2-dichlorobenzene)	[O-][N+](=O)c1cc(c(\C=C\c2ccc(Cl)c(Cl)c2)cc1\C=C\c3ccc(Cl)c(Cl)c3)[N+](=O)[O-]	4.984157918937999
CHEMBL2387280	(R)-N-(2-chloro-6-fluorobenzyl)-2-(2,5-dioxo-4-phenyl-4-propylimidazolidin-1-yl)-N-methylacetamide	CCC[C@@]1(NC(=O)N(CC(=O)N(C)Cc2c(F)cccc2Cl)C1=O)c3ccccc3	4.60205999133
CHEMBL2392184	sodium(E)-5-(3-(4-(aminomethyl)benzyl)-3-(4-(3-carboxylato-N-hydroxyacrylamido)butyl)thioureido)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoate	[Na+].[Na+].NCc1ccc(CN(CCCCN(O)C(=O)\C=C\C(=O)[O-])C(=S)Nc2ccc(C3=C4C=CC(=O)C=C4Oc5cc(O)ccc35)c(c2)C(=O)[O-])cc1	4.62893213773
CHEMBL2392185	4-((4-(4-(aminomethyl)benzylamino)butyl)(hydroxy)amino)-4-oxobut-2-enoic acid	NCc1ccc(CNCCCCN(O)C(=O)\C=C\C(=O)O)cc1	5.61978875829
CHEMBL2424809	3-(N-hydroxy-10-methylundecanamido)propanoic acid	CC(C)CCCCCCCCC(=O)N(O)CCC(=O)O	4.03621217265
CHEMBL2424811	3-(N-Hydroxydecanamido)propanoic Acid	CCCCCCCCCC(=O)N(O)CCC(=O)O	4.0
CHEMBL2424815	3-(9-Cycloheptyl-N-hydroxynonanamido)propanoic Acid	ON(CCC(=O)O)C(=O)CCCCCCCCC1CCCCCC1	4.0043648054
CHEMBL2424816	3-(N-Hydroxy-9-phenylnonanamido)propanoic Acid	ON(CCC(=O)O)C(=O)CCCCCCCCc1ccccc1	4.18708664336
CHEMBL316034	pyridine-2,4-dicarboxylic acid-2,4-pyridinedicarboxylic acid	OC(=O)c1ccnc(c1)C(=O)O	5.636134459729999
CHEMBL3347572	[({[(ethylamino)carbonothioyl]dithio}carbonothioyl)amino]ethane	CCNC(=S)SSC(=S)NCC	4.81530856918
CHEMBL3621851	2-(1H-1,2,3-Triazol-4-yl)isonicotinic acid	OC(=O)c1ccnc(c1)c2c[nH]nn2	5.49999967866
CHEMBL3621852	2,2'-bipyridine-4-carboxylic acid	OC(=O)c1ccnc(c1)c2ccccn2	5.8999984172
CHEMBL3621853	Potassium 2-(1-methyl-1H-1,2,3-triazol-4-yl)isonicotinate	[K+].Cn1cc(nn1)c2cc(ccn2)C(=O)[O-]	4.70000006856
CHEMBL3621856	Potassium 2-(1-benzyl-1H-1,2,3-triazol-4-yl)-isonicotinate	[K+].[O-]C(=O)c1ccnc(c1)c2cn(Cc3ccccc3)nn2	4.10000001899
CHEMBL3621857	2-[1-(2-Phenylethyl)-1H-1,2,3-triazol-4-yl]isonicotinic acid	OC(=O)c1ccnc(c1)c2cn(CCc3ccccc3)nn2	4.20000003062
CHEMBL3621858	2-[1-(2-Phenoxyethyl)-1H-1,2,3-triazol-4-yl]isonicotinic acid	OC(=O)c1ccnc(c1)c2cn(CCOc3ccccc3)nn2	3.0
CHEMBL3621859	2-{1-[1-(Ethoxycarbonyl)piperidin-4-yl]-1H-1,2,3-triazol-4-yl}isonicotinic acid	CCOC(=O)N1CCC(CC1)n2cc(nn2)c3cc(ccn3)C(=O)O	3.0
