chembl_id	name	smiles	pAff
CHEMBL1085107	(S)-2-((1S,2S,4R)-Bicyclo[2.2.1]heptan-2-ylamino)-5-isopropyl-5-methylthiazol-4(5H)-one	CC(C)[C@]1(C)SC(=NC1=O)N[C@H]2C[C@@H]3CC[C@H]2C3	4.0
CHEMBL1088379	(3-Phenyl-adamantan-1-yl)-piperidin-1-yl-methanone	O=C(N1CCCCC1)C23CC4CC(C2)CC(C4)(C3)c5ccccc5	3.514858501346
CHEMBL1269273	(3beta,18beta,20beta)-3-Acetoxy-N-methyl-N-hydroxy-11-oxoolean-12-en-29-amide-(3S,4aR,6aR,6bS,8aS,11S,12aR,14aR,14bS)-11-(hydroxy(methyl)carbamoyl)-4,4,6a,6b,8a,11,14b-heptamethyl-14-oxo-1,2,3,4,4a,5,6,6a,6b,7,8,8a,9,10,11,12,12a,14,14a,14b-icosahydropicen-3-yl acetate	CN(O)C(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](OC(=O)C)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1	8.5376020021
CHEMBL1269877	(3beta,18beta,20beta)-3-Methoxyamino-11-oxo-olean-12-en-29-oic acid hydrochloride	Cl.CON[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2C(=O)C=C4[C@@H]5C[C@](C)(CC[C@]5(C)CC[C@@]34C)C(=O)O)C1(C)C	7.83863199777
CHEMBL1269895	(R)-3-(3-Cyano-pyridin-2-ylamino)-pyrrolidine-1-carboxylic acid 5-carbamoyl-adamantan-2-yl ester	NC(=O)[C@@]12CC3CC(C1)[C@H](OC(=O)N4CC[C@H](C4)Nc5ncccc5C#N)C(C3)C2	5.13371266092
CHEMBL1270001	(R)-3-(5-Cyano-pyridin-2-ylamino)-pyrrolidine-1-carboxylic acid 5-carbamoyl-adamantan-2-yl ester	NC(=O)[C@@]12CC3CC(C1)[C@H](OC(=O)N4CC[C@H](C4)Nc5ccc(cn5)C#N)C(C3)C2	5.06298389254
CHEMBL1270093	(3beta,18beta,20beta)-3-(Acetylamino)-11-oxo-olean-12-en-29-oic acid	CC(=O)N[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2C(=O)C=C4[C@@H]5C[C@](C)(CC[C@]5(C)CC[C@@]34C)C(=O)O)C1(C)C	6.339134522
CHEMBL1270589	(2S,4aS,6aS,6bR,8aR,12aS,12bR,14bR,E)-10-(methoxyimino)-2,4a,6a,6b,9,9,12a-heptamethyl-13-oxo-1,2,3,4,4a,5,6,6a,6b,7,8,8a,9,10,11,12,12a,12b,13,14b-icosahydropicene-2-carboxylic acid	CO\N=C\1/CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2C(=O)C=C4[C@@H]5C[C@](C)(CC[C@]5(C)CC[C@@]34C)C(=O)O)C1(C)C	6.57186520597
CHEMBL1270688	(3beta,18beta,20beta)-3-Acetoxy-N-hydroxy-11-oxo-olean-12-en-29-amide	CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2C(=O)C=C4[C@@H]5C[C@](C)(CC[C@]5(C)CC[C@@]34C)C(=O)NO)C1(C)C	7.21395878976
CHEMBL1270994	(3beta,18beta,20beta)-3-Hydroxy-N-methoxy-11-oxo-olean-12-en-29-amide	CONC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1	5.67162039656
